,Unnamed: 0,name,description,SDG Goal,five Ps,Unnamed: 0.1,company id,active,finder_url,tag_line,tags,corona_description,homepage,founded,company stage,had_exit,exit_type,exit_date,exit_quarter,exit_half,exit_amount,exit_acquired_by_or_stock_exchange,exit_acquired_by_or_stock_exchange_key,exit_by_country,employees,product_stage,business_model,closing_date,closing_reason,products,alternative_names,former_names,abroad_countries,geographical_markets,registrar_id,total_funding,total_equity_funding,Unnamed: 33
480,480,Kiinns,"Kiinns has developed a technology that eliminates the need to clean industrial or home food-processing equipment after use by isolating the processing container and stirrer from the processed food. The companys system aims to solve cleaning-related problems in the food processing and food service industries, such as food safety risks, high operational costs, and negative environmental impact.",2,Prosperity,480,agxzfmlsbGlzdHNpdGVyGAsSC05ld19Db21wYW55GICAwN3Rop4JDA,1,https://finder.startupnationcentral.org/company_page/kiinns,Hygiene System for Food-processing Equipment,"biodegradable, clean-environment, consumer-goods, consumers, cooking, cooking-appliances, disposable, environmental-technologies, food-and-beverage, food-industry, food-safety, food-security, foodtech, home-appliances, hotels, hygiene, industrial-applications, kitchen, kitchen-appliances, restaurants, sdg, waste-water",,http://www.kiinns.com/,2017-07-01 00:00:00,Pre-Seed,0,,,,,,,,,2020-10-01 00:00:00,Alpha,"b2b,b2b2c,b2c",,,Kiinns,"kinns,Kiinns Foodtech,kins,kiins",,,Worldwide,516045952,100000.0,100000.0,
392,392,Nitzanei Ha'emek Ecologic Machinery,"Nitzanei Ha'emek (NH) Ecologic Machinery designs and manufactures automated solutions for ecological and environmental problems, with an emphasis on handling livestock carcasses. The company's compact product fully treats this hazard within eight hours, leaving an odorless, dry, and environmentally friendly product that can be used in fertilizers and for animal feeding.

NH Ecologic Machinery is a subsidiary of Nitzanei HaEmek Ltd.",2,People,392,agxzfmlsbGlzdHNpdGVyGAsSC05ld19Db21wYW55GICAoMnxlokJDA,1,https://finder.startupnationcentral.org/company_page/nitzani-ha-emek-ecological-machinery,Solutions for Ecological and Environmental Problems,"agriculture, agtech, animal-feeding, clean-environment, environmental-quality, organic-waste, sdg, waste-management",,http://n-emek.co.il/ecomachin/,2017-09-01 00:00:00,Bootstrapped,0,,,,,,,,,51-200,Released,b2b,,,"NHeco 920,NHeco 580,NHeco 1160","N.H. Ecological Machinery,Nitzanei Haemek,Nizanei Ha'emek,NH Ecological Machinery,Nizanei Haemek,NH - ecologic machinery",,,Worldwide,515716751,,,
367,367,Crispify,"Crispify is focused on the air quality inside a vehicle. It is developing a solution that includes sensors, software, and a filtration system to monitor for smoke, cannabis, or other particles and alert when parameters are exceeded. It can operate as an air-quality management system for shared or personal vehicles.",2,People,367,agxzfmlsbGlzdHNpdGVyGAsSC05ld19Db21wYW55GICAoKOr3a0JDA,1,https://finder.startupnationcentral.org/company_page/crispify,Automotive Air Quality and UX Monitoring and Management System,"automotive, big-data-analytics, clean-air, cleantech, filtration-and-purification, sdg, smart-mobility, user-experience",,http://www.crispify.io,2018-11-01 00:00:00,Seed,0,,,,,,,,,2020-10-01 00:00:00,Released,"b2b,b2b2c",,,Crispify,,,,"Asia, Europe, North America",515929651,,,
484,484,Frank Financial Aid,"Frank Financial Aid aims to make the financial aid process easier for students and families. Its online platform is designed to simplify the Free Application for Federal Student Aid (FAFSA), reducing the layers of bureaucracy, opportunities for mistakes, and time spent completing the application. The company's goal is to make education affordable for all.

Frank was developed by Tapd.",4,People,484,agxzfmlsbGlzdHNpdGVyGAsSC05ld19Db21wYW55GICAwNun-c0IDA,1,https://finder.startupnationcentral.org/company_page/frankfafsa,Financial Aid for Higher Education,"fintech, higher-education, lending-and-financing, sdg, students, web-platform",,https://withfrank.org,2016-03-01 00:00:00,A,0,,,,,,,,,1950-11-01 00:00:00,Released,b2c,,,FRANK,"frankfafsa,TAPD,FRANK",,United States,USA,515443430,10000000.0,10000000.0,
474,474,HPNow,"HPNow is a commercial provider of consumable-free, on-site, on-demand hydrogen peroxide generation solutions. The companys HPGen product line requires only water, electricity, and air to provide safe, affordable, and sustainable water treatment across multiple market sectors, ranging from agriculture and aquaculture to industrial cooling towers and water reuse applications. 

HPNow is further collaborating with global consumer appliance and goods corporations to embed its devices into home appliances, enabling on-demand cleaning and disinfection directly at the residential point of use.",7,People,474,agxzfmlsbGlzdHNpdGVyGAsSC05ld19Db21wYW55GICAwMPkw40JDA,1,https://finder.startupnationcentral.org/company_page/hpnow,On-demand Hydrogen Peroxide Generation,"agriculture, agtech, aquaculture, cleantech, cooling-towers, disinfectants, filtration-and-purification, home-appliances, industrial-water, irrigation-and-water-management, manufacturing-facilities, municipalities, sdg, waste-water, water, water-treatment",,http://www.hpnow.eu,2015-01-01 00:00:00,A,0,,,,,,,,,2020-10-01 00:00:00,Released,"b2b,b2b2c,b2g",,,HPGen,,,Denmark,Worldwide,515656353,5597000.0,3500000.0,
33,33,Truvi,"Truvi is an AI-based platform for the impact sector. The platform matches global aid, critical response, and preparedness needs with the best available solutions and services in real time.

For municipalities, first responders, aid organizations, and communities, Truvi provides direct access to an array of solutions and services as well as an AI-based matching platform that will connect their needs with the best available solutions. 

For financiers and foundations, the platform enables fact-based financing decisions about systems, projects, and technologies. It also enables financiers to explore options in real time and compare and validate possibilities while assessing actual short and long-term costs. 

For suppliers and innovators, the platform's directory of impact-related solutions provides a way to showcase their services, generate insights about field needs, and improve access to tenders and requests for proposals.",17,Peace,33,agxzfmlsbGlzdHNpdGVyGAsSC05ld19Db21wYW55GICA4OjwsJAJDA,1,https://finder.startupnationcentral.org/company_page/truvi,AI-based Platform for the Impact Sector,"algorithms, artificial-intelligence, big-data, decision-making, disaster-recovery, disaster-warning, emergency-response, government, impact, life-saving, machine-learning, marketplace, matching, municipalities, natural-language-processing, personalization, real-time, recommendations, rescue, saas, sdg, search-engine, social-impact",,https://www.truvi.io/,2018-03-01 00:00:00,Bootstrapped,0,,,,,,,,,2020-10-01 00:00:00,R&D,"b2b,b2g",,,,Truvi.io,,United Kingdom,Worldwide,,,,
201,201,GES,"GES is an international leader in the design and construction of innovative sea water desalination and industrial and municipal water and wastewater treatment plants, as well as in the field of chemical production for industrial applications.

GES is owned by Granite HaCarmel, an industrial holding company operating in the energy, water, and construction materials sectors.",7,People,201,agxzfmlsbGlzdHNpdGVyGAsSC05ld19Db21wYW55GICAgN6Yo-ULDA,1,https://finder.startupnationcentral.org/company_page/ges,Water Treatment Plant Design and Construction,"cleantech, desalination, filtration-and-purification, industrial-water, iso, municipal-water, petrochemical, power-plants, sdg, waste-water, water, water-treatment",,https://ges.co.il,1988-09-01 00:00:00,Established,0,,,,,,,,,51-200,Released,"b2b,b2g",,,,"G.E.S,Global Environmental Solutions",,Guatemala,"Central America, Ghana, USA",511325326,,,
41,41,CogAid,"CogAid develops AI cognitive assistive tools designed to help workers with acquired cognitive impairments (e.g. resulting from a head injury or stroke) to return to work after rehabilitation and remain employed, particularly in knowledge-intensive work environments.",3,People,41,agxzfmlsbGlzdHNpdGVyGAsSC05ld19Db21wYW55GICAgI2Fj9oIDA,1,https://finder.startupnationcentral.org/company_page/cogaid,Assistive Tools for Workers with Cognitive Disabilities,"accessibility, adhd, artificial-intelligence, assistive-devices, big-data, brain-injury, cognitive-training, data-analytics, digital-healthcare, digital-therapeutics, disabilities, learning-disabilities, neurology, productivity, sdg, treatments",,http://cogaid.com/,2015-10-01 00:00:00,Bootstrapped,0,,,,,,,,,2020-10-01 00:00:00,R&D,b2c,,,,Cog Aid,,,Worldwide,,,,
273,273,newrow_,"newrow_ provides purpose-built, interactive video platforms for education, events, and training. Its solutions are designed to help organizations connect, interact, and engage with large groups of people on a more personal level.

newrow_ for education connects students and instructors online in a way that replicates the physical classroom and allows for engaging, interactive classes from anywhere, using any device.

newrow_ for events is an interactive multi-streaming video platform for large-scale live events. It enables organizations to produce events that create a personal relationship with the audience by making them the stars of the show.

newrow_ for training is a scalable live-video training solution that connects trainers with large groups of employees, partners, and clients. Users can create and deliver training programs from any device, anywhere in the world.",4,People,273,agxzfmlsbGlzdHNpdGVyGAsSC05ld19Db21wYW55GICAgN79yrYJDA,1,https://finder.startupnationcentral.org/company_page/newrow_,Interactive Video Teaching and Training Platform,"consulting, content-sharing, e-learning, edtech, education, employee-engagement, enterprises, interactive, productivity, quarantine, sdg, smb, students, teachers, training, video-platform",,https://www.newrow.com/,2007-08-01 00:00:00,Seed,1,M&A,2020-01-01,2020 Q1,2020 H1,,Kaltura,agxzfmlsbGlzdHNpdGVyGAsSC05ld19Db21wYW55GICAgN75rsIIDA,Israel,1950-11-01 00:00:00,Released,"b2b,b2c",,,newrow_ smart,newrow,Watchitoo,United States,Worldwide,514144062,0.0,0.0,
132,132,Agrimor,"Agrimor provides formulations of agricultural pesticides in all forms, concentrations, and private-label mixtures, as well as technical-grade materials.

The companys products include fungicides, herbicides, insecticides acaricides, technical materials, veterinary products, organic products, and spray oils.",2,People,132,agxzfmlsbGlzdHNpdGVyGAsSC05ld19Db21wYW55GICAgL7byJEKDA,1,https://finder.startupnationcentral.org/company_page/agrimor,Agricultural Pesticides ,"agrochemicals, agtech, crops, fungicides, herbicides, iso, organic, pest-control, pesticides, plant-protection, sdg",,http://www.agrimor.co.il/,1994-10-01 00:00:00,Revenue Financed,0,,,,,,,,,2020-10-01 00:00:00,Released,"b2b,b2c",,,,Agri more,,,Israel,512034968,,,
73,73,Stream Control,"Stream Control is the developer of the Aqua-Guard controller, a patented device that integrates hardware, software, and hydraulics into a single solution for dynamic pressure management in urban water networks.

The Aqua-Guard system adjusts pressure in real time according to actual demand, ensuring optimized water pressure at all times. Aqua-Guard helps reduce leaks and prevent new bursts while maintaining required service levels.",6,People,73,agxzfmlsbGlzdHNpdGVyGAsSC05ld19Db21wYW55GICAgJ6vo7AJDA,1,https://finder.startupnationcentral.org/company_page/stream-control,Electronic Controller for Water Network Pressure Management,"cleantech, control-systems, energy-efficiency, leak-minimization, municipal-water, municipalities, pressure-management, sdg, smart-city, water, water-loss-prevention, water-management, water-network-management, water-systems",,http://www.stream-control.org/,2004-08-01 00:00:00,Revenue Financed,0,,,,,,,,,2020-10-01 00:00:00,Released,"b2b,b2g",,,Aqua-Guard,,,,"UK, Brazil, Europe, Central America, Israel, South America",513566661,0.0,,
298,298,Hop Engineering,"Hop Engineering develops, manufactures, and markets water improvement systems. The companys leading product is the PTH water improver, designed for efficient prevention and elimination of scale and rust in cold and hot water systems. The PTH is a low-maintenance device that runs without electricity or the need for chemical additives. The device is suitable for domestic, industrial, and agricultural use.
",6,People,298,agxzfmlsbGlzdHNpdGVyGAsSC05ld19Db21wYW55GICAgN7ezqcJDA,1,https://finder.startupnationcentral.org/company_page/hop-engineering,Prevention and Elimination of Scale and Rust in Water Systems,"agriculture, agtech, cleantech, domestic-water-use, drinking-water, equipment, filters, filtration-and-purification, industrial-applications, industrial-water, irrigation, irrigation-and-water-management, iso, oil-and-gas-companies, residential-sites, sdg, water, water-quality, water-systems, water-treatment",,http://www.hop-pth.com,1994-01-01 00:00:00,Revenue Financed,0,,,,,,,,,2020-10-01 00:00:00,Released,"b2b,b2c",,,P.T.H water improver,,,,Worldwide,511929226,,,
219,219,CENS Materials,"CENS uses its proprietary process of making nano-clusters of particles to develop materials for highly efficient power sources. These power sources offer improvements to anodes for lithium-ion rechargeable batteries and electrodes for super-capacitors.

The company's process attaches carbon nanotubes directly onto the surface of particles, improving electrical conductivity, thermal transport, and reaction efficiency. For lithium-ion batteries, CENS's technology can achieve greater energy density, higher power, a longer lifecycle, and a shorter charge time. For super-capacitors, the technology can improve cycle energy efficiency and energy density.",7,Prosperity,219,agxzfmlsbGlzdHNpdGVyGAsSC05ld19Db21wYW55GICAgN6bzvgKDA,1,https://finder.startupnationcentral.org/company_page/cens-materials,Materials for Efficient Power Sources,"automotive, batteries, cleantech, defense, electric-vehicles, energy, energy-efficiency, lithium-ion-batteries, materials, nanotechnology, rechargeable-batteries, sdg, smart-mobility",,https://censmaterialsltd.co.il/,2013-10-01 00:00:00,A,0,,,,,,,,,2020-10-01 00:00:00,R&D,"b2b,b2g",,,,Clustered Engineered Nano Space,,,Worldwide,514983121,1150000.0,1150000.0,
