,Company,Source,SDG Goal,About,Twitter Handle,linkedin
,http://batan.io/,Rainmaking,13,,,
,http://BFlow.io,Rainmaking,13,,,
,http://bitseeds.org/,Rainmaking,13,,,
,http://calera.com,Rainmaking,13,,,
,http://calysta.com/,Rainmaking,13,,,
,http://earthspringbiochar.com/,Rainmaking,13,,,
,http://echarge.io,Rainmaking,13,,,
,http://econic-technologies.com/,Rainmaking,13,,,
,http://ecozy.de/,Rainmaking,13,,,
,http://enval.com,Rainmaking,13,,,
,http://ethicalsuperstore.com,Rainmaking,13,,,
,http://evezy.co.uk,Rainmaking,13,,,
,http://flycatchertech.weebly.com/,Rainmaking,13,,,
,http://goinggreen.es/,Rainmaking,13,,,
,http://greenangel.pl,Rainmaking,13,,,
,http://libertine.co.uk,Rainmaking,13,,,
,http://mirico.co.uk/,Rainmaking,13,,,
,http://mitte.co/,Rainmaking,13,,,
,http://novaton.com/,Rainmaking,13,,,
,http://nuwiel.de,Rainmaking,13,,,
,http://plingtransport.se,Rainmaking,13,,,
,http://re-materials.com/,Rainmaking,13,,,
,http://rebuildingexchange.org,Rainmaking,13,,,
,http://seismicai.com,Rainmaking,13,,,
,http://solablock.com/,Rainmaking,13,,,
,http://soletairpower.fi,Rainmaking,13,,,
,http://solidiatech.com/,Rainmaking,13,,,
,http://upstream.tech,Rainmaking,13,,,
,http://wattsonwheels.com/,Rainmaking,13,,,
,http://wearephenix.com,Rainmaking,13,,,
,http://www.1mpactrevolution.com/,Rainmaking,13,,,
,http://www.AsaDuru.com,Rainmaking,13,,,
,http://www.blueplanet-ltd.com/,Rainmaking,13,,,
,http://www.bydeurope.com/,Rainmaking,13,,,
,http://www.bylandstudio.dk/,Rainmaking,13,,,
,http://www.c2.energy,Rainmaking,13,,,
,http://www.cacaca.co.uk/,Rainmaking,13,,,
,http://www.carbofixservices.org/,Rainmaking,13,,,
,http://www.carbonadvicegroup.com/,Rainmaking,13,,,
,http://www.chakr.in,Rainmaking,13,,,
,http://www.climeworks.com,Rainmaking,13,,,
,http://www.cocotech.com.co/,Rainmaking,13,,,
,http://www.collectric.com/,Rainmaking,13,,,
,http://www.colorifix.com,Rainmaking,13,,,
,http://www.columbiapulp.net/,Rainmaking,13,,,
,http://www.commonland.com/,Rainmaking,13,,,
,http://www.criaterra.com,Rainmaking,13,,,
,http://www.cysnergy.com,Rainmaking,13,,,
,http://www.dyecoo.com/,Rainmaking,13,,,
,http://www.ecobuildmw.com,Rainmaking,13,,,
,http://www.eleathergroup.com/,Rainmaking,13,,,
,http://www.evercharge.net/,Rainmaking,13,,,
,http://www.ghonsla.com/,Rainmaking,13,,,
,http://www.greenely.com,Rainmaking,13,,,
,http://www.growthmosaic.com/,Rainmaking,13,,,
,http://www.imaginecargo.com,Rainmaking,13,,,
,http://www.kimitec.es,Rainmaking,13,,,
,http://www.kokoboard.com/en/,Rainmaking,13,,,
,http://www.locicontrols.com/,Rainmaking,13,,,
,http://www.louisianatechnicalinstruments.com/,Rainmaking,13,,,
,http://www.marleyspoon.com/,Rainmaking,13,,,
,http://www.mellowcabs.com/,Rainmaking,13,,,
,http://www.mensos.es/,Rainmaking,13,,,
,http://www.nabrawind.com/,Rainmaking,13,,,
,http://www.nhecotech.com/,Rainmaking,13,,,
,http://www.parkingenergy.com/,Rainmaking,13,,,
,http://www.Points4Green.com,Rainmaking,13,,,
,http://www.ponyzero.com/,Rainmaking,13,,,
,http://www.rainbankus.com/,Rainmaking,13,,,
,http://www.rainsaucers.com/,Rainmaking,13,,,
,http://www.reluceo.com,Rainmaking,13,,,
,http://www.remsoil.com,Rainmaking,13,,,
,http://www.renewlogy.com/,Rainmaking,13,,,
,http://www.sadako.es/,Rainmaking,13,,,
,http://www.sanitov.com,Rainmaking,13,,,
,http://www.sp3h.com/,Rainmaking,13,,,
,http://www.tmrow.com,Rainmaking,13,,,
,http://www.varshajal.com/,Rainmaking,13,,,
,http://www.veerhousevoda.com/,Rainmaking,13,,,
,http://www.vostokelectric.com,Rainmaking,13,,,
,http://www.witt-energy.com,Rainmaking,13,,,
,http://www.yxney.com/,Rainmaking,13,,,
,http://www.zagster.com,Rainmaking,13,,,
,https://aclima.io/,Rainmaking,13,,,
,https://agrifarm.dk/en/,Rainmaking,13,,,
,https://arcade.city/,Rainmaking,13,,,
,https://arcvehicle.com/,Rainmaking,13,,,
,https://bionema.com/,Rainmaking,13,,,
,https://bolt.eu,Rainmaking,13,,,
,https://chooose.today/,Rainmaking,13,,,
,https://ecotree.fr/,Rainmaking,13,,,
,https://foresightdk.com,Rainmaking,13,,,
,https://goexplorer.org/repowering-the-grid-with-used-ev-batteries/,Rainmaking,13,,,
,https://greengasmovement.org/,Rainmaking,13,,,
,https://journify.es,Rainmaking,13,,,
,https://liberatethepill.com/,Rainmaking,13,,,
,https://movildrive.com/,Rainmaking,13,,,
,https://newhorizon.nl/,Rainmaking,13,,,
,https://node.energy/,Rainmaking,13,,,
,https://nori.com/,Rainmaking,13,,,
,https://reforestum.com/,Rainmaking,13,,,
,https://regen.network/,Rainmaking,13,,,
,https://swytch.io/,Rainmaking,13,,,
,https://watergoround.com/,Rainmaking,13,,,
,https://www.archiblox.com.au/,Rainmaking,13,,,
,https://www.arqlite.com/,Rainmaking,13,,,
,https://www.biocarbonengineering.com/,Rainmaking,13,,,
,https://www.carboculture.com/,Rainmaking,13,,,
,https://www.carbonx.ca/#about,Rainmaking,13,,,
,https://www.chargepoint.com/,Rainmaking,13,,,
,https://www.cocopallet.com/,Rainmaking,13,,,
,https://www.commuterz.io/,Rainmaking,13,,,
,https://www.crukafe.com/,Rainmaking,13,,,
,https://www.ducky.eco/en/,Rainmaking,13,,,
,https://www.echandiamarine.com/,Rainmaking,13,,,
,https://www.ecochain.com/en/home,Rainmaking,13,,,
,https://www.evmatch.com/,Rainmaking,13,,,
,https://www.fazlagida.com/,Rainmaking,13,,,
,https://www.gogoro.com/,Rainmaking,13,,,
,https://www.infinitedfiber.com,Rainmaking,13,,,
,https://www.inuk.co,Rainmaking,13,,,
,https://www.landlifecompany.com/,Rainmaking,13,,,
,https://www.madaster.com/nl,Rainmaking,13,,,
,https://www.nasekomo.life/,Rainmaking,13,,,
,https://www.norhard.no,Rainmaking,13,,,
,https://www.planet.com/,Rainmaking,13,,,
,https://www.rakennusoutlet.com/,Rainmaking,13,,,
,https://www.rgsnordic.com/,Rainmaking,13,,,
,https://www.ridegreen.com/,Rainmaking,13,,,
,https://www.rideindego.com,Rainmaking,13,,,
,https://www.silicon-mobility.com/,Rainmaking,13,,,
,https://www.snappcar.se/,Rainmaking,13,,,
,https://www.superpedestrian.com/en,Rainmaking,13,,,
,https://www.sustonable.com/,Rainmaking,13,,,
,https://www.treedom.net/,Rainmaking,13,,,
,spotcycle.org,Rainmaking,13,,,
,steama.co,Rainmaking,13,,,
,http://acadiaharvest.com/,Rainmaking,14,,,
,http://efishery.com/,Rainmaking,14,,,
,http://fingourmetfoods.com/,Rainmaking,14,,,
,http://fishvetgroup.com/,Rainmaking,14,,,
,http://haugeaqua.com,Rainmaking,14,,,
,http://mdpi.or.id/,Rainmaking,14,,,
,http://microwise.eu,Rainmaking,14,,,
,http://nordicalgae.dk/,Rainmaking,14,,,
,http://pelagicdata.com/,Rainmaking,14,,,
,http://plasticbank.org/,Rainmaking,14,,,
,http://seabinproject.com/,Rainmaking,14,,,
,http://stingray.no,Rainmaking,14,,,
,http://swedishalgaefactory.com/,Rainmaking,14,,,
,http://westafricanfish.com/,Rainmaking,14,,,
,http://www.bluelice.no,Rainmaking,14,,,
,http://www.bluewatermetrics.com/,Rainmaking,14,,,
,http://www.coralvita.co,Rainmaking,14,,,
,http://www.eruvaka.com/,Rainmaking,14,,,
,http://www.feedkind.com/,Rainmaking,14,,,
,http://www.happyboat.se,Rainmaking,14,,,
,http://www.kampachifarm.com/,Rainmaking,14,,,
,http://www.kidssaveocean.com/,Rainmaking,14,,,
,http://www.kuterra.com/,Rainmaking,14,,,
,http://www.marinebubbleflow.com,Rainmaking,14,,,
,http://www.matorka.is,Rainmaking,14,,,
,http://www.organicocean.com/,Rainmaking,14,,,
,http://www.shellcatch.com/,Rainmaking,14,,,
,http://www.smart-catch.com/,Rainmaking,14,,,
,http://www.timberfishtech.com/,Rainmaking,14,,,
,http://www.verlasso.com/,Rainmaking,14,,,
,https://bureo.co/,Rainmaking,14,,,
,https://finlessfoods.com/,Rainmaking,14,,,
,https://goexplorer.org/repowering-the-grid-with-used-ev-batteries/,Rainmaking,14,,,
,https://liberatethepill.com/,Rainmaking,14,,,
,https://mission-blue.org/2017/07/houtman-abrolhos-islands-announced-as-mission-blue-hope-spot-during-necker-island-blockchain-summit/,Rainmaking,14,,,
,https://www.bawat.com/,Rainmaking,14,,,
,https://www.greenwave.org/,Rainmaking,14,,,
,https://www.knipbio.com/,Rainmaking,14,,,
,https://www.rakennusoutlet.com/,Rainmaking,14,,,
,https://www.saildrone.com/,Rainmaking,14,,,
,https://www.sea2see.org/,Rainmaking,14,,,
,https://www.theoceancleanup.com/?gclid=eaiaiqobchmi_9okkygz3qivjcqych39lgw_eaayasaaegipv_d_bwe,Rainmaking,14,,,
,https://www.trifol.ie/,Rainmaking,14,,,
,https://www.vandesant.com/,Rainmaking,14,,,
,https://www.welldecommissioned.com/,Rainmaking,14,,,
,https://www.xpertsea.com/,Rainmaking,14,,,
,http://www.carbontosoil.com,Rainmaking,15,,,
,http://www.marinefarms.cl/,Rainmaking,15,,,
,https://ark-biodiversity.com/,Rainmaking,15,,,
,https://beewaze.com/,Rainmaking,15,,,
,https://biomemakers.com/,Rainmaking,15,,,
,https://conservationmetrics.com/,Rainmaking,15,,,
,https://develatech.com/,Rainmaking,15,,,
,https://earthpbc.com/,Rainmaking,15,,,
,https://ecobotapp.com/,Rainmaking,15,,,
,https://ecoservicepartners.com/,Rainmaking,15,,,
,https://farmdog.ag/,Rainmaking,15,,,
,https://future-meat.com/,Rainmaking,15,,,
,https://goexplorer.org/repowering-the-grid-with-used-ev-batteries/,Rainmaking,15,,,
,https://landlifecompany.com/,Rainmaking,15,,,
,https://leaf.space/,Rainmaking,15,,,
,https://liberatethepill.com/,Rainmaking,15,,,
,https://newforests.com.au/,Rainmaking,15,,,
,https://plantresponse.com/,Rainmaking,15,,,
,https://previsico.com/,Rainmaking,15,,,
,https://provivi.com/,Rainmaking,15,,,
,https://tree-nation.com/,Rainmaking,15,,,
,https://www.barabara.co.ke/,Rainmaking,15,,,
,https://www.betterplaceforests.com/,Rainmaking,15,,,
,https://www.ecosia.org/,Rainmaking,15,,,
,https://www.fieldin.com/,Rainmaking,15,,,
,https://www.nuleaftech.com/,Rainmaking,15,,,
,https://www.pembient.com/,Rainmaking,15,,,
,https://www.predatorfreepeninsula.nz/,Rainmaking,15,,,
,https://www.rakennusoutlet.com/,Rainmaking,15,,,
,https://www.sfiprogram.org/,Rainmaking,15,,,
,https://www.treeplanting.com.au/,Rainmaking,15,,,
,avenieuw.nu,Rainmaking,16,,,
,http://alice.si/,Rainmaking,16,,,
,http://da-mas.org/,Rainmaking,16,,,
,http://docvise.com,Rainmaking,16,,,
,http://kiubomexico.com,Rainmaking,16,,,
,http://linkaiders.com,Rainmaking,16,,,
,http://moderndemocracy.com/,Rainmaking,16,,,
,http://newbanking.com,Rainmaking,16,,,
,http://oincs.com/,Rainmaking,16,,,
,http://polun.io/,Rainmaking,16,,,
,http://sovereign.software/,Rainmaking,16,,,
,http://www.causematch.com,Rainmaking,16,,,
,http://www.civicledger.com,Rainmaking,16,,,
,http://www.digitalaml.com,Rainmaking,16,,,
,http://www.disberse.com/,Rainmaking,16,,,
,http://www.edudao.org/,Rainmaking,16,,,
,http://www.fitraise.com/,Rainmaking,16,,,
,http://www.futuredialog.fi,Rainmaking,16,,,
,http://www.gift-it-forward.com,Rainmaking,16,,,
,http://www.igrant.io,Rainmaking,16,,,
,http://www.iotrepang.com,Rainmaking,16,,,
,http://www.littlebigmoney.org/es/projects,Rainmaking,16,,,
,http://www.resilience.gives,Rainmaking,16,,,
,http://www.vacationhomesforcharity.org/,Rainmaking,16,,,
,https://agora.vote/#about,Rainmaking,16,,,
,https://app.helperbit.com/,Rainmaking,16,,,
,https://bitfury.com/,Rainmaking,16,,,
,https://bitnation.co/,Rainmaking,16,,,
,https://criipto.com,Rainmaking,16,,,
,https://deemly.co/,Rainmaking,16,,,
,https://diwala.io,Rainmaking,16,,,
,https://flare.no,Rainmaking,16,,,
,https://followmyvote.com/,Rainmaking,16,,,
,https://goexplorer.org/repowering-the-grid-with-used-ev-batteries/,Rainmaking,16,,,
,https://goodcoins.io/,Rainmaking,16,,,
,https://hipgive.org/,Rainmaking,16,,,
,https://hivemined.io/,Rainmaking,16,,,
,https://horizonstate.com/,Rainmaking,16,,,
,https://impactmarket.com/,Rainmaking,16,,,
,https://joukonvoima.fi/,Rainmaking,16,,,
,https://klarity.org/,Rainmaking,16,,,
,https://laprimaire.org/,Rainmaking,16,,,
,https://liberatethepill.com/,Rainmaking,16,,,
